DOI,PMID,PMCID,Year,Citation_Count,Title,Journal,Authors,Citation_Bins
10.1073/pnas.1814144116,30782826.0,PMC6410879,2019.0,106,Multimodal gradients across mouse cortex.,,"Fulcher BD, Murray JD, Zerbi V, Wang XJ",100-500
10.3389/fnins.2018.00975,30618593.0,PMC6306691,2018.0,106,Gradual Disturbances of the Amplitude of Low-Frequency Fluctuations (ALFF) and Fractional ALFF in Alzheimer Spectrum.,,"Yang L, Yan Y, Wang Y, Hu X, Lu J, Chan P, Yan T, Han Y",100-500
10.1038/s41467-018-07572-5,30504804.0,PMC6269540,2018.0,106,Artificial optic-neural synapse for colored and color-mixed pattern recognition.,,"Seo S, Jo SH, Kim S, Shim J, Oh S, Kim JH, Heo K, Choi JW, Choi C, Oh S, Kuzum D, Wong HP, Park JH",100-500
10.1016/j.ijmedinf.2018.05.006,29887230.0,PMC6003624,2018.0,106,Comparison of variable selection methods for clinical predictive modeling.,,"Sanchez-Pinto LN, Venable LR, Fahrenbach J, Churpek MM",100-500
10.1016/j.nicl.2018.03.013,29876270.0,PMC5988031,2018.0,106,Resting-state connectivity in neurodegenerative disorders: Is there potential for an imaging biomarker?,,"Hohenfeld C, Werner CJ, Reetz K",100-500
10.1016/j.cmpb.2018.02.001,29544791.0,,2018.0,106,"Blood vessel segmentation algorithms - Review of methods, datasets and evaluation metrics.",,"Moccia S, De Momi E, El Hadji S, Mattos LS",100-500
10.1186/s13321-017-0232-0,29086168.0,PMC5555960,2017.0,106,Beyond the hype: deep neural networks outperform established methods using a ChEMBL bioactivity benchmark set.,,"Lenselink EB, Ten Dijke N, Bongers B, Papadatos G, van Vlijmen HWT, Kowalczyk W, IJzerman AP, van Westen GJP",100-500
10.1101/gr.216721.116,29021288.0,PMC5668942,2017.0,106,Co-expression networks reveal the tissue-specific regulation of transcription and splicing.,,"Saha A, Kim Y, Gewirtz ADH, Jo B, Gao C, McDowell IC, , Engelhardt BE, Battle A",100-500
10.1038/sdata.2017.151,28994825.0,PMC5634325,2017.0,106,"Clustergrammer, a web-based heatmap visualization and analysis tool for high-dimensional biological data.",,"Fernandez NF, Gundersen GW, Rahman A, Grimes ML, Rikova K, Hornbeck P, Ma'ayan A",100-500
10.3389/fpsyg.2017.00269,28321196.0,PMC5337522,2017.0,106,Connected Speech in Neurodegenerative Language Disorders: A Review.,,"Boschi V, Catricalà E, Consonni M, Chesi C, Moro A, Cappa SF",100-500
10.1038/nsmb.3372,28191893.0,PMC5503505,2017.0,106,Structural basis of Mcm2-7 replicative helicase loading by ORC-Cdc6 and Cdt1.,,"Yuan Z, Riera A, Bai L, Sun J, Nandi S, Spanos C, Chen ZA, Barbon M, Rappsilber J, Stillman B, Speck C, Li H",100-500
10.2196/mhealth.5960,27655245.0,PMC5052463,2016.0,106,Mobile Sensing and Support for People With Depression: A Pilot Trial in the Wild.,,"Wahle F, Kowatsch T, Fleisch E, Rufer M, Weidt S",100-500
10.1186/s12859-016-1241-0,27650223.0,PMC5029110,2016.0,106,systemPipeR: NGS workflow and report generation environment.,,"H Backman TW, Girke T",100-500
10.15265/iys-2016-s034,27488402.0,PMC5171504,2016.0,106,Clinical Decision Support: a 25 Year Retrospective and a 25 Year Vision.,,"Middleton B, Sittig DF, Wright A",100-500
10.1371/journal.pmed.1001916,26645559.0,PMC4672921,2015.0,106,A Molecular Host Response Assay to Discriminate Between Sepsis and Infection-Negative Systemic Inflammation in Critically Ill Patients: Discovery and Validation in Independent Cohorts.,,"McHugh L, Seldon TA, Brandon RA, Kirk JT, Rapisarda A, Sutherland AJ, Presneill JJ, Venter DJ, Lipman J, Thomas MR, Klein Klouwenberg PM, van Vught L, Scicluna B, Bonten M, Cremer OL, Schultz MJ, van der Poll T, Yager TD, Brandon RB",100-500
10.1021/acs.jmedchem.5b01009,26505758.0,PMC4791574,2016.0,106,Can Invalid Bioactives Undermine Natural Product-Based Drug Discovery?,,"Bisson J, McAlpine JB, Friesen JB, Chen SN, Graham J, Pauli GF",100-500
10.1186/s13073-015-0169-8,26140055.0,PMC4489130,2015.0,106,A bioinformatic framework for immune repertoire diversity profiling enables detection of immunological status.,,"Greiff V, Bhat P, Cook SC, Menzel U, Kang W, Reddy ST",100-500
10.1186/s12984-015-0048-y,26076696.0,PMC4469252,2015.0,106,The H2 robotic exoskeleton for gait rehabilitation after stroke: early findings from a clinical study.,,"Bortole M, Venkatakrishnan A, Zhu F, Moreno JC, Francisco GE, Pons JL, Contreras-Vidal JL",100-500
10.1111/ejn.12816,25728182.0,PMC4402002,2015.0,106,Attention and prediction in human audition: a lesson from cognitive psychophysiology.,,"Schröger E, Marzecová A, SanMiguel I",100-500
10.1101/gr.176214.114,25217195.0,PMC4248321,2014.0,106,A formal perturbation equation between genotype and phenotype determines the Evolutionary Action of protein-coding variations on fitness.,,"Katsonis P, Lichtarge O",100-500
10.1016/j.eururo.2014.05.039,24998118.0,PMC4282620,2015.0,106,Combined value of validated clinical and genomic risk stratification tools for predicting prostate cancer mortality in a high-risk prostatectomy cohort.,,"Cooperberg MR, Davicioni E, Crisan A, Jenkins RB, Ghadessi M, Karnes RJ",100-500
10.1016/j.neuron.2013.10.038,24183030.0,PMC3940487,2013.0,106,Toward a neural basis for social behavior.,,"Stanley DA, Adolphs R",100-500
10.1089/thy.2013.0109,24001133.0,PMC3887458,2014.0,106,American Thyroid Association Guide to investigating thyroid hormone economy and action in rodent and cell models.,,"Bianco AC, Anderson G, Forrest D, Galton VA, Gereben B, Kim BW, Kopp PA, Liao XH, Obregon MJ, Peeters RP, Refetoff S, Sharlin DS, Simonides WS, Weiss RE, Williams GR, ",100-500
10.1007/s10162-013-0396-x,23740184.0,PMC3767874,2013.0,106,Classifying human audiometric phenotypes of age-related hearing loss from animal models.,,"Dubno JR, Eckert MA, Lee FS, Matthews LJ, Schmiedt RA",100-500
10.1016/j.neuroimage.2013.03.041,23558106.0,PMC3988828,2013.0,106,"Searchlight analysis: promise, pitfalls, and potential.",,"Etzel JA, Zacks JM, Braver TS",100-500
10.1136/amiajnl-2012-001053,22683918.0,PMC3534470,2012.0,106,AMIA Board white paper: definition of biomedical informatics and specification of core competencies for graduate education in the discipline.,,"Kulikowski CA, Shortliffe EH, Currie LM, Elkin PL, Hunter LE, Johnson TR, Kalet IJ, Lenert LA, Musen MA, Ozbolt JG, Smith JW, Tarczy-Hornoch PZ, Williamson JJ",100-500
10.1016/j.neuroimage.2012.01.055,22270352.0,PMC3303950,2012.0,106,Ensemble sparse classification of Alzheimer's disease.,,"Liu M, Zhang D, Shen D, ",100-500
10.1016/j.ajhg.2011.10.013,22100073.0,PMC3234370,2011.0,106,Blood pressure loci identified with a gene-centric array.,,"Johnson T, Gaunt TR, Newhouse SJ, Padmanabhan S, Tomaszewski M, Kumari M, Morris RW, Tzoulaki I, O'Brien ET, Poulter NR, Sever P, Shields DC, Thom S, Wannamethee SG, Whincup PH, Brown MJ, Connell JM, Dobson RJ, Howard PJ, Mein CA, Onipinla A, Shaw-Hawkins S, Zhang Y, Davey Smith G, Day IN, Lawlor DA, Goodall AH, , Fowkes FG, Abecasis GR, Elliott P, Gateva V, , Braund PS, Burton PR, Nelson CP, Tobin MD, van der Harst P, Glorioso N, Neuvrith H, Salvi E, Staessen JA, Stucchi A, Devos N, Jeunemaitre X, Plouin PF, Tichet J, Juhanson P, Org E, Putku M, Sõber S, Veldre G, Viigimaa M, Levinsson A, Rosengren A, Thelle DS, Hastie CE, Hedner T, Lee WK, Melander O, Wahlstrand B, Hardy R, Wong A, Cooper JA, Palmen J, Chen L, Stewart AF, Wells GA, Westra HJ, Wolfs MG, Clarke R, Franzosi MG, Goel A, Hamsten A, Lathrop M, Peden JF, Seedorf U, Watkins H, Ouwehand WH, Sambrook J, Stephens J, Casas JP, Drenos F, Holmes MV, Kivimaki M, Shah S, Shah T, Talmud PJ, Whittaker J, Wallace C, Delles C, Laan M, Kuh D, Humphries SE, Nyberg F, Cusi D, Roberts R, Newton-Cheh C, Franke L, Stanton AV, Dominiczak AF, Farrall M, Hingorani AD, Samani NJ, Caulfield MJ, Munroe PB",100-500
10.1093/bioinformatics/btr206,21685098.0,PMC3117336,2011.0,106,A novel computational framework for simultaneous integration of multiple types of genomic data to identify microRNA-gene regulatory modules.,,"Zhang S, Li Q, Liu J, Zhou XJ",100-500
10.1371/journal.pone.0019956,21603644.0,PMC3094405,2011.0,106,Estimating survival in patients with operable skeletal metastases: an application of a bayesian belief network.,,"Forsberg JA, Eberhardt J, Boland PJ, Wedin R, Healey JH",100-500
10.1186/1471-244x-11-18,21276242.0,PMC3042380,2011.0,106,Pattern of neural responses to verbal fluency shows diagnostic specificity for schizophrenia and bipolar disorder.,,"Costafreda SG, Fu CH, Picchioni M, Toulopoulou T, McDonald C, Kravariti E, Walshe M, Walshe M, Prata D, Murray RM, McGuire PK",100-500
10.1016/j.neuroimage.2011.01.050,21272654.0,PMC3066277,2011.0,106,Automated hippocampal shape analysis predicts the onset of dementia in mild cognitive impairment.,,"Costafreda SG, Dinov ID, Tu Z, Shi Y, Liu CY, Kloszewska I, Mecocci P, Soininen H, Tsolaki M, Vellas B, Wahlund LO, Spenger C, Toga AW, Lovestone S, Simmons A",100-500
10.1093/bioinformatics/btq619,21062764.0,PMC3008645,2011.0,106,NBC: the Naive Bayes Classification tool webserver for taxonomic classification of metagenomic reads.,,"Rosen GL, Reichenberger ER, Rosenfeld AM",100-500
10.1073/pnas.0801457105,18695223.0,PMC2516278,2008.0,106,Proteins induced by telomere dysfunction and DNA damage represent biomarkers of human aging and disease.,,"Jiang H, Schiffer E, Song Z, Wang J, Zürbig P, Thedieck K, Moes S, Bantel H, Saal N, Jantos J, Brecht M, Jenö P, Hall MN, Hager K, Manns MP, Hecker H, Ganser A, Döhner K, Bartke A, Meissner C, Mischak H, Ju Z, Rudolph KL",100-500
10.1093/bioinformatics/btn294,18689838.0,PMC2732210,2008.0,106,Non-parametric estimation of posterior error probabilities associated with peptides identified by tandem mass spectrometry.,,"Käll L, Storey JD, Noble WS",100-500
10.1186/1471-2105-8-463,18042272.0,PMC2216048,2007.0,106,Identification of DNA-binding proteins using support vector machines and evolutionary profiles.,,"Kumar M, Gromiha MM, Raghava GP",100-500
10.1186/1471-2105-8-372,17916244.0,PMC2082048,2007.0,106,Genes2Networks: connecting lists of gene symbols using mammalian protein interactions databases.,,"Berger SI, Posner JM, Ma'ayan A",100-500
10.1901/jaba.1972.5-343,16795358.0,PMC1310772,1972.0,106,The token economy: an evaluative review.,,"Kazdin AE, Bootzin RR",100-500
10.1002/cncr.21157,15948174.0,PMC1852494,2005.0,106,Integration of gene expression profiling and clinical variables to predict prostate carcinoma recurrence after radical prostatectomy.,,"Stephenson AJ, Smith A, Kattan MW, Satagopan J, Reuter VE, Scardino PT, Gerald WL",100-500
10.1523/jneurosci.5255-04.2005,15814792.0,PMC6725392,2005.0,106,Secreted semaphorins modulate synaptic transmission in the adult hippocampus.,,"Sahay A, Kim CH, Sepkuty JP, Cho E, Huganir RL, Ginty DD, Kolodkin AL",100-500
10.3201/eid0605.000511,10998383.0,PMC2627958,2000.0,106,Using DNA microarrays to study host-microbe interactions.,,"Cummings CA, Relman DA",100-500
10.1038/s41579-023-00900-7,37131070.0,PMC10153038,2023.0,105,"Climate change impacts on plant pathogens, food security and paths forward.",,"Singh BK, Delgado-Baquerizo M, Egidi E, Guirado E, Leach JE, Liu H, Trivedi P",100-500
10.3390/ijms23031084,35163008.0,PMC8835272,2022.0,105,Mechanisms of Abscisic Acid-Mediated Drought Stress Responses in Plants.,,"Muhammad Aslam M, Waseem M, Jakada BH, Okal EJ, Lei Z, Saqib HSA, Yuan W, Xu W, Zhang Q",100-500
10.3390/molecules26195847,34641391.0,PMC8510272,2021.0,105,An Insight into FDA Approved Antibody-Drug Conjugates for Cancer Therapy.,,"Tong JTW, Harris PWR, Brimble MA, Kavianinia I",100-500
10.7717/peerj.11396,33996289.0,PMC8106911,2021.0,105,BACPHLIP: predicting bacteriophage lifestyle from conserved protein domains.,,"Hockenberry AJ, Wilke CO",100-500
10.1016/j.chom.2021.04.015,33984285.0,PMC8090990,2021.0,105,Kinetics and correlates of the neutralizing antibody response to SARS-CoV-2 infection in humans.,,"Vanshylla K, Di Cristanziano V, Kleipass F, Dewald F, Schommers P, Gieselmann L, Gruell H, Schlotz M, Ercanoglu MS, Stumpf R, Mayer P, Zehner M, Heger E, Johannis W, Horn C, Suárez I, Jung N, Salomon S, Eberhardt KA, Gathof B, Fätkenheuer G, Pfeifer N, Eggeling R, Augustin M, Lehmann C, Klein F",100-500
10.1016/s2542-5196(21)00031-0,33684341.0,PMC7935684,2021.0,105,"Land use-induced spillover: a call to action to safeguard environmental, animal, and human health.",,"Plowright RK, Reaser JK, Locke H, Woodley SJ, Patz JA, Becker DJ, Oppler G, Hudson PJ, Tabor GM",100-500
10.1038/s41746-021-00385-9,33608629.0,PMC7896064,2021.0,105,Do as AI say: susceptibility in deployment of clinical decision-aids.,,"Gaube S, Suresh H, Raue M, Merritt A, Berkowitz SJ, Lermer E, Coughlin JF, Guttag JV, Colak E, Ghassemi M",100-500
10.2196/21418,33284783.0,PMC7744146,2020.0,105,Social Media Insights Into US Mental Health During the COVID-19 Pandemic: Longitudinal Analysis of Twitter Data.,,"Valdez D, Ten Thij M, Bathina K, Rutter LA, Bollen J",100-500
10.1016/j.asoc.2020.106912,33230395.0,PMC7673219,2021.0,105,CNN-based transfer learning-BiLSTM network: A novel approach for COVID-19 infection detection.,,"Aslan MF, Unlersen MF, Sabanci K, Durdu A",100-500
10.1038/s41593-020-00734-z,33169033.0,PMC7780298,2020.0,105,Quantifying behavior to understand the brain.,,"Pereira TD, Shaevitz JW, Murthy M",100-500
10.7554/elife.62522,33164753.0,PMC7688309,2020.0,105,Single-cell multiomic profiling of human lungs reveals cell-type-specific and age-dynamic control of SARS-CoV2 host genes.,,"Wang A, Chiou J, Poirion OB, Buchanan J, Valdez MJ, Verheyden JM, Hou X, Kudtarkar P, Narendra S, Newsome JM, Guo M, Faddah DA, Zhang K, Young RE, Barr J, Sajti E, Misra R, Huyck H, Rogers L, Poole C, Whitsett JA, Pryhuber G, Xu Y, Gaulton KJ, Preissl S, Sun X, ",100-500
10.4244/eij-d-20-00169,33074152.0,PMC8919527,2021.0,105,Percutaneous coronary intervention for bifurcation coronary lesions: the 15<sup>th</sup> consensus document from the European Bifurcation Club.,,"Burzotta F, Lassen JF, Lefèvre T, Banning AP, Chatzizisis YS, Johnson TW, Ferenc M, Rathore S, Albiero R, Pan M, Darremont O, Hildick-Smith D, Chieffo A, Zimarino M, Louvard Y, Stankovic G",100-500
10.1126/sciadv.abc2717,32923600.0,PMC7455486,2020.0,105,Elusive consensus: Polarization in elite communication on the COVID-19 pandemic.,,"Green J, Edgerton J, Naftel D, Shoub K, Cranmer SJ",100-500
10.1038/s41598-020-66110-w,32581221.0,PMC7314795,2020.0,105,Performance comparison of modified ComBat for harmonization of radiomic features for multicenter studies.,,"Da-Ano R, Masson I, Lucia F, Doré M, Robin P, Alfieri J, Rousseau C, Mervoyer A, Reinhold C, Castelli J, De Crevoisier R, Rameé JF, Pradier O, Schick U, Visvikis D, Hatt M",100-500
10.7150/thno.46176,32550918.0,PMC7295060,2020.0,105,Macrophage correlates with immunophenotype and predicts anti-PD-L1 response of urothelial cancer.,,"Zeng D, Ye Z, Wu J, Zhou R, Fan X, Wang G, Huang Y, Wu J, Sun H, Wang M, Bin J, Liao Y, Li N, Shi M, Liao W",100-500
10.1002/phar.2438,32542785.0,PMC7323235,2020.0,105,"Baricitinib: A Review of Pharmacology, Safety, and Emerging Clinical Experience in COVID-19.",,"Jorgensen SCJ, Tse CLY, Burry L, Dresser LD",100-500
10.1016/j.neuroimage.2020.116956,32470572.0,PMC7524039,2020.0,105,Increased power by harmonizing structural MRI site differences with the ComBat batch adjustment method in ENIGMA.,,"Radua J, Vieta E, Shinohara R, Kochunov P, Quidé Y, Green MJ, Weickert CS, Weickert T, Bruggemann J, Kircher T, Nenadić I, Cairns MJ, Seal M, Schall U, Henskens F, Fullerton JM, Mowry B, Pantelis C, Lenroot R, Cropley V, Loughland C, Scott R, Wolf D, Satterthwaite TD, Tan Y, Sim K, Piras F, Spalletta G, Banaj N, Pomarol-Clotet E, Solanes A, Albajes-Eizagirre A, Canales-Rodríguez EJ, Sarro S, Di Giorgio A, Bertolino A, Stäblein M, Oertel V, Knöchel C, Borgwardt S, du Plessis S, Yun JY, Kwon JS, Dannlowski U, Hahn T, Grotegerd D, Alloza C, Arango C, Janssen J, Díaz-Caneja C, Jiang W, Calhoun V, Ehrlich S, Yang K, Cascella NG, Takayanagi Y, Sawa A, Tomyshev A, Lebedeva I, Kaleda V, Kirschner M, Hoschl C, Tomecek D, Skoch A, van Amelsvoort T, Bakker G, James A, Preda A, Weideman A, Stein DJ, Howells F, Uhlmann A, Temmingh H, López-Jaramillo C, Díaz-Zuluaga A, Fortea L, Martinez-Heras E, Solana E, Llufriu S, Jahanshad N, Thompson P, Turner J, van Erp T, ",100-500
10.1016/j.neuron.2020.03.004,32380050.0,PMC7213014,2020.0,105,Whole-Brain Profiling of Cells and Circuits in Mammals by Tissue Clearing and Light-Sheet Microscopy.,,"Ueda HR, Dodt HU, Osten P, Economo MN, Chandrashekar J, Keller PJ",100-500
10.1016/j.celrep.2020.107523,32320656.0,PMC7233132,2020.0,105,CytoMAP: A Spatial Analysis Toolbox Reveals Features of Myeloid Cell Organization in Lymphoid Tissues.,,"Stoltzfus CR, Filipek J, Gern BH, Olin BE, Leal JM, Wu Y, Lyons-Cohen MR, Huang JY, Paz-Stoltzfus CL, Plumlee CR, Pöschinger T, Urdahl KB, Perro M, Gerner MY",100-500
10.1016/j.dsx.2020.04.001,32283497.0,PMC7129346,2020.0,105,Telemedicine for diabetes care in India during COVID19 pandemic and national lockdown period: Guidelines for physicians.,,"Ghosh A, Gupta R, Misra A",100-500
10.1002/hep.31207,32108950.0,,2020.0,105,Predicting Survival After Hepatocellular Carcinoma Resection Using Deep Learning on Histological Slides.,,"Saillard C, Schmauch B, Laifa O, Moarii M, Toldo S, Zaslavskiy M, Pronier E, Laurent A, Amaddeo G, Regnault H, Sommacale D, Ziol M, Pawlotsky JM, Mulé S, Luciani A, Wainrib G, Clozel T, Courtiol P, Calderaro J",100-500
10.1161/circresaha.119.315856,32105576.0,PMC7043728,2020.0,105,Preclinical and Clinical Development of Noncoding RNA Therapeutics for Cardiovascular Disease.,,"Huang CK, Kafert-Kasting S, Thum T",100-500
10.3390/s20020479,31952141.0,PMC7014446,2020.0,105,Innovations in Electrodermal Activity Data Collection and Signal Processing: A Systematic Review.,,"Posada-Quintero HF, Chon KH",100-500
10.1038/s41591-019-0724-8,31932807.0,,2020.0,105,Prediction of gestational diabetes based on nationwide electronic health records.,,"Artzi NS, Shilo S, Hadar E, Rossman H, Barbash-Hazan S, Ben-Haroush A, Balicer RD, Feldman B, Wiznitzer A, Segal E",100-500
10.1038/s41467-019-14108-y,31932590.0,PMC6957485,2020.0,105,The role of artificial intelligence in achieving the Sustainable Development Goals.,,"Vinuesa R, Azizpour H, Leite I, Balaam M, Dignum V, Domisch S, Felländer A, Langhans SD, Tegmark M, Fuso Nerini F",100-500
10.1161/atvbaha.119.313132,31875700.0,PMC7180118,2020.0,105,How to Measure Arterial Stiffness in Humans.,,"Segers P, Rietzschel ER, Chirinos JA",100-500
